# Created by Octave 4.2.2, Tue Nov 12 21:02:55 2019 CET <oem@lucamachine>
# name: coord
# type: matrix
# rows: 10201
# columns: 2
 0.54 0.62
 0.55 0.62
 0.5600000000000001 0.62
 0.5700000000000001 0.62
 0.58 0.62
 0.59 0.62
 0.6 0.62
 0.61 0.62
 0.62 0.62
 0.63 0.62
 0.64 0.62
 0.65 0.62
 0.66 0.62
 0.67 0.62
 0.68 0.62
 0.6900000000000001 0.62
 0.7000000000000001 0.62
 0.71 0.62
 0.72 0.62
 0.73 0.62
 0.74 0.62
 0.75 0.62
 0.76 0.62
 0.77 0.62
 0.78 0.62
 0.79 0.62
 0.8 0.62
 0.8100000000000001 0.62
 0.8200000000000001 0.62
 0.8300000000000001 0.62
 0.84 0.62
 0.85 0.62
 0.86 0.62
 0.87 0.62
 0.88 0.62
 0.89 0.62
 0.9 0.62
 0.91 0.62
 0.92 0.62
 0.93 0.62
 0.9400000000000001 0.62
 0.9500000000000001 0.62
 0.96 0.62
 0.97 0.62
 0.98 0.62
 0.99 0.62
 1 0.62
 0 0.66
 0.01 0.66
 0.02 0.66
 0.03 0.66
 0.04 0.66
 0.05 0.66
 0.06 0.66
 0.07000000000000001 0.66
 0.08 0.66
 0.09 0.66
 0.1 0.66
 0.11 0.66
 0.12 0.66
 0.13 0.66
 0.14 0.66
 0.15 0.66
 0.16 0.66
 0.17 0.66
 0.18 0.66
 0.19 0.66
 0.2 0.66
 0.21 0.66
 0.22 0.66
 0.23 0.66
 0.24 0.66
 0.25 0.66
 0.26 0.66
 0.27 0.66
 0.28 0.66
 0.29 0.66
 0.3 0.66
 0.31 0.66
 0.32 0.66
 0.33 0.66
 0.34 0.66
 0.35 0.66
 0.36 0.66
 0.37 0.66
 0.38 0.66
 0.39 0.66
 0.4 0.66
 0.41 0.66
 0.42 0.66
 0.43 0.66
 0.44 0.66
 0.45 0.66
 0.46 0.66
 0.47 0.66
 0.48 0.66
 0.49 0.66
 0.5 0.66
 0.51 0.66
 0.52 0.66
 0.53 0.66
 0.54 0.66
 0.55 0.66
 0.5600000000000001 0.66
 0.5700000000000001 0.66
 0.58 0.66
 0.59 0.66
 0.6 0.66
 0.61 0.66
 0.62 0.66
 0.63 0.66
 0.64 0.66
 0.65 0.66
 0.66 0.66
 0.67 0.66
 0.68 0.66
 0.6900000000000001 0.66
 0.7000000000000001 0.66
 0.71 0.66
 0.72 0.66
 0.73 0.66
 0.74 0.66
 0.75 0.66
 0.76 0.66
 0.77 0.66
 0.78 0.66
 0.79 0.66
 0.8 0.66
 0.8100000000000001 0.66
 0.8200000000000001 0.66
 0.8300000000000001 0.66
 0.84 0.66
 0.85 0.66
 0.86 0.66
 0.87 0.66
 0.88 0.66
 0.89 0.66
 0.9 0.66
 0.91 0.66
 0.92 0.66
 0.93 0.66
 0.9400000000000001 0.66
 0.9500000000000001 0.66
 0.96 0.66
 0.97 0.66
 0.98 0.66
 0.99 0.66
 1 0.66
 0 0.7000000000000001
 0.01 0.7000000000000001
 0.02 0.7000000000000001
 0.03 0.7000000000000001
 0.04 0.7000000000000001
 0.05 0.7000000000000001
 0.06 0.7000000000000001
 0.07000000000000001 0.7000000000000001
 0.08 0.7000000000000001
 0.09 0.7000000000000001
 0.1 0.7000000000000001
 0.11 0.7000000000000001
 0.12 0.7000000000000001
 0.13 0.7000000000000001
 0.14 0.7000000000000001
 0.15 0.7000000000000001
 0.16 0.7000000000000001
 0.17 0.7000000000000001
 0.18 0.7000000000000001
 0.19 0.7000000000000001
 0.2 0.7000000000000001
 0.21 0.7000000000000001
 0.22 0.7000000000000001
 0.23 0.7000000000000001
 0.24 0.7000000000000001
 0.25 0.7000000000000001
 0.26 0.7000000000000001
 0.27 0.7000000000000001
 0.28 0.7000000000000001
 0.29 0.7000000000000001
 0.3 0.7000000000000001
 0.31 0.7000000000000001
 0.32 0.7000000000000001
 0.33 0.7000000000000001
 0.34 0.7000000000000001
 0.35 0.7000000000000001
 0.36 0.7000000000000001
 0.37 0.7000000000000001
 0.38 0.7000000000000001
 0.39 0.7000000000000001
 0.4 0.7000000000000001
 0.41 0.7000000000000001
 0.42 0.7000000000000001
 0.43 0.7000000000000001
 0.44 0.7000000000000001
 0.45 0.7000000000000001
 0.46 0.7000000000000001
 0.47 0.7000000000000001
 0.48 0.7000000000000001
 0.49 0.7000000000000001
 0.5 0.7000000000000001
 0.51 0.7000000000000001
 0.52 0.7000000000000001
 0.53 0.7000000000000001
 0.54 0.7000000000000001
 0.55 0.7000000000000001
 0.5600000000000001 0.7000000000000001
 0.5700000000000001 0.7000000000000001
 0.58 0.7000000000000001
 0.59 0.7000000000000001
 0.6 0.7000000000000001
 0.61 0.7000000000000001
 0.62 0.7000000000000001
 0.63 0.7000000000000001
 0.64 0.7000000000000001
 0.65 0.7000000000000001
 0.66 0.7000000000000001
 0.67 0.7000000000000001
 0.68 0.7000000000000001
 0.6900000000000001 0.7000000000000001
 0.7000000000000001 0.7000000000000001
 0.71 0.7000000000000001
 0.72 0.7000000000000001
 0.73 0.7000000000000001
 0.74 0.7000000000000001
 0.75 0.7000000000000001
 0.76 0.7000000000000001
 0.77 0.7000000000000001
 0.78 0.7000000000000001
 0.79 0.7000000000000001
 0.8 0.7000000000000001
 0.8100000000000001 0.7000000000000001
 0.8200000000000001 0.7000000000000001
 0.8300000000000001 0.7000000000000001
 0.84 0.7000000000000001
 0.85 0.7000000000000001
 0.86 0.7000000000000001
 0.87 0.7000000000000001
 0.88 0.7000000000000001
 0.89 0.7000000000000001
 0.9 0.7000000000000001
 0.91 0.7000000000000001
 0.92 0.7000000000000001
 0.93 0.7000000000000001
 0.9400000000000001 0.7000000000000001
 0.9500000000000001 0.7000000000000001
 0.96 0.7000000000000001
 0.97 0.7000000000000001
 0.98 0.7000000000000001
 0.99 0.7000000000000001
 1 0.7000000000000001
 0 0.74
 0.01 0.74
 0.02 0.74
 0.03 0.74
 0.04 0.74
 0.05 0.74
 0.06 0.74
 0.07000000000000001 0.74
 0.08 0.74
 0.09 0.74
 0.1 0.74
 0.11 0.74
 0.12 0.74
 0.13 0.74
 0.14 0.74
 0.15 0.74
 0.16 0.74
 0.17 0.74
 0.18 0.74
 0.19 0.74
 0.2 0.74
 0.21 0.74
 0.22 0.74
 0.23 0.74
 0.24 0.74
 0.25 0.74
 0.26 0.74
 0.27 0.74
 0.28 0.74
 0.29 0.74
 0.3 0.74
 0.31 0.74
 0.32 0.74
 0.33 0.74
 0.34 0.74
 0.35 0.74
 0.36 0.74
 0.37 0.74
 0.38 0.74
 0.39 0.74
 0.4 0.74
 0.41 0.74
 0.42 0.74
 0.43 0.74
 0.44 0.74
 0.45 0.74
 0.46 0.74
 0.47 0.74
 0.48 0.74
 0.49 0.74
 0.5 0.74
 0.51 0.74
 0.52 0.74
 0.53 0.74
 0.54 0.74
 0.55 0.74
 0.5600000000000001 0.74
 0.5700000000000001 0.74
 0.58 0.74
 0.59 0.74
 0.6 0.74
 0.61 0.74
 0.62 0.74
 0.63 0.74
 0.64 0.74
 0.65 0.74
 0.66 0.74
 0.67 0.74
 0.68 0.74
 0.6900000000000001 0.74
 0.7000000000000001 0.74
 0.71 0.74
 0.72 0.74
 0.73 0.74
 0.74 0.74
 0.75 0.74
 0.76 0.74
 0.77 0.74
 0.78 0.74
 0.79 0.74
 0.8 0.74
 0.8100000000000001 0.74
 0.8200000000000001 0.74
 0.8300000000000001 0.74
 0.84 0.74
 0.85 0.74
 0.86 0.74
 0.87 0.74
 0.88 0.74
 0.89 0.74
 0.9 0.74
 0.91 0.74
 0.92 0.74
 0.93 0.74
 0.9400000000000001 0.74
 0.9500000000000001 0.74
 0.96 0.74
 0.97 0.74
 0.98 0.74
 0.99 0.74
 1 0.74
 0 0.78
 0.01 0.78
 0.02 0.78
 0.03 0.78
 0.04 0.78
 0.05 0.78
 0.06 0.78
 0.07000000000000001 0.78
 0.08 0.78
 0.09 0.78
 0.1 0.78
 0.11 0.78
 0.12 0.78
 0.13 0.78
 0.14 0.78
 0.15 0.78
 0.16 0.78
 0.17 0.78
 0.18 0.78
 0.19 0.78
 0.2 0.78
 0.21 0.78
 0.22 0.78
 0.23 0.78
 0.24 0.78
 0.25 0.78
 0.26 0.78
 0.27 0.78
 0.28 0.78
 0.29 0.78
 0.3 0.78
 0.31 0.78
 0.32 0.78
 0.33 0.78
 0.34 0.78
 0.35 0.78
 0.36 0.78
 0.37 0.78
 0.38 0.78
 0.39 0.78
 0.4 0.78
 0.41 0.78
 0.42 0.78
 0.43 0.78
 0.44 0.78
 0.45 0.78
 0.46 0.78
 0.47 0.78
 0.48 0.78
 0.49 0.78
 0.5 0.78
 0.51 0.78
 0.52 0.78
 0.53 0.78
 0.54 0.78
 0.55 0.78
 0.5600000000000001 0.78
 0.5700000000000001 0.78
 0.58 0.78
 0.59 0.78
 0.6 0.78
 0.61 0.78
 0.62 0.78
 0.63 0.78
 0.64 0.78
 0.65 0.78
 0.66 0.78
 0.67 0.78
 0.68 0.78
 0.6900000000000001 0.78
 0.7000000000000001 0.78
 0.71 0.78
 0.72 0.78
 0.73 0.78
 0.74 0.78
 0.75 0.78
 0.76 0.78
 0.77 0.78
 0.78 0.78
 0.79 0.78
 0.8 0.78
 0.8100000000000001 0.78
 0.8200000000000001 0.78
 0.8300000000000001 0.78
 0.84 0.78
 0.85 0.78
 0.86 0.78
 0.87 0.78
 0.88 0.78
 0.89 0.78
 0.9 0.78
 0.91 0.78
 0.92 0.78
 0.93 0.78
 0.9400000000000001 0.78
 0.9500000000000001 0.78
 0.96 0.78
 0.97 0.78
 0.98 0.78
 0.99 0.78
 1 0.78
 0 0.8200000000000001
 0.01 0.8200000000000001
 0.02 0.8200000000000001
 0.03 0.8200000000000001
 0.04 0.8200000000000001
 0.05 0.8200000000000001
 0.06 0.8200000000000001
 0.07000000000000001 0.8200000000000001
 0.08 0.8200000000000001
 0.09 0.8200000000000001
 0.1 0.8200000000000001
 0.11 0.8200000000000001
 0.12 0.8200000000000001
 0.13 0.8200000000000001
 0.14 0.8200000000000001
 0.15 0.8200000000000001
 0.16 0.8200000000000001
 0.17 0.8200000000000001
 0.18 0.8200000000000001
 0.19 0.8200000000000001
 0.2 0.8200000000000001
 0.21 0.8200000000000001
 0.22 0.8200000000000001
 0.23 0.8200000000000001
 0.24 0.8200000000000001
 0.25 0.8200000000000001
 0.26 0.8200000000000001
 0.27 0.8200000000000001
 0.28 0.8200000000000001
 0.29 0.8200000000000001
 0.3 0.8200000000000001
 0.31 0.8200000000000001
 0.32 0.8200000000000001
 0.33 0.8200000000000001
 0.34 0.8200000000000001
 0.35 0.8200000000000001
 0.36 0.8200000000000001
 0.37 0.8200000000000001
 0.38 0.8200000000000001
 0.39 0.8200000000000001
 0.4 0.8200000000000001
 0.41 0.8200000000000001
 0.42 0.8200000000000001
 0.43 0.8200000000000001
 0.44 0.8200000000000001
 0.45 0.8200000000000001
 0.46 0.8200000000000001
 0.47 0.8200000000000001
 0.48 0.8200000000000001
 0.49 0.8200000000000001
 0.5 0.8200000000000001
 0.51 0.8200000000000001
 0.52 0.8200000000000001
 0.53 0.8200000000000001
 0.54 0.8200000000000001
 0.55 0.8200000000000001
 0.5600000000000001 0.8200000000000001
 0.5700000000000001 0.8200000000000001
 0.58 0.8200000000000001
 0.59 0.8200000000000001
 0.6 0.8200000000000001
 0.61 0.8200000000000001
 0.62 0.8200000000000001
 0.63 0.8200000000000001
 0.64 0.8200000000000001
 0.65 0.8200000000000001
 0.66 0.8200000000000001
 0.67 0.8200000000000001
 0.68 0.8200000000000001
 0.6900000000000001 0.8200000000000001
 0.7000000000000001 0.8200000000000001
 0.71 0.8200000000000001
 0.72 0.8200000000000001
 0.73 0.8200000000000001
 0.74 0.8200000000000001
 0.75 0.8200000000000001
 0.76 0.8200000000000001
 0.77 0.8200000000000001
 0.78 0.8200000000000001
 0.79 0.8200000000000001
 0.8 0.8200000000000001
 0.8100000000000001 0.8200000000000001
 0.8200000000000001 0.8200000000000001
 0.8300000000000001 0.8200000000000001
 0.84 0.8200000000000001
 0.85 0.8200000000000001
 0.86 0.8200000000000001
 0.87 0.8200000000000001
 0.88 0.8200000000000001
 0.89 0.8200000000000001
 0.9 0.8200000000000001
 0.91 0.8200000000000001
 0.92 0.8200000000000001
 0.93 0.8200000000000001
 0.9400000000000001 0.8200000000000001
 0.9500000000000001 0.8200000000000001
 0.96 0.8200000000000001
 0.97 0.8200000000000001
 0.98 0.8200000000000001
 0.99 0.8200000000000001
 1 0.8200000000000001
 0 0.86
 0.01 0.86
 0.02 0.86
 0.03 0.86
 0.04 0.86
 0.05 0.86
 0.06 0.86
 0.07000000000000001 0.86
 0.08 0.86
 0.09 0.86
 0.1 0.86
 0.11 0.86
 0.12 0.86
 0.13 0.86
 0.14 0.86
 0.15 0.86
 0.16 0.86
 0.17 0.86
 0.18 0.86
 0.19 0.86
 0.2 0.86
 0.21 0.86
 0.22 0.86
 0.23 0.86
 0.24 0.86
 0.25 0.86
 0.26 0.86
 0.27 0.86
 0.28 0.86
 0.29 0.86
 0.3 0.86
 0.31 0.86
 0.32 0.86
 0.33 0.86
 0.34 0.86
 0.35 0.86
 0.36 0.86
 0.37 0.86
 0.38 0.86
 0.39 0.86
 0.4 0.86
 0.41 0.86
 0.42 0.86
 0.43 0.86
 0.44 0.86
 0.45 0.86
 0.46 0.86
 0.47 0.86
 0.48 0.86
 0.49 0.86
 0.5 0.86
 0.51 0.86
 0.52 0.86
 0.53 0.86
 0.54 0.86
 0.55 0.86
 0.5600000000000001 0.86
 0.5700000000000001 0.86
 0.58 0.86
 0.59 0.86
 0.6 0.86
 0.61 0.86
 0.62 0.86
 0.63 0.86
 0.64 0.86
 0.65 0.86
 0.66 0.86
 0.67 0.86
 0.68 0.86
 0.6900000000000001 0.86
 0.7000000000000001 0.86
 0.71 0.86
 0.72 0.86
 0.73 0.86
 0.74 0.86
 0.75 0.86
 0.76 0.86
 0.77 0.86
 0.78 0.86
 0.79 0.86
 0.8 0.86
 0.8100000000000001 0.86
 0.8200000000000001 0.86
 0.8300000000000001 0.86
 0.84 0.86
 0.85 0.86
 0.86 0.86
 0.87 0.86
 0.88 0.86
 0.89 0.86
 0.9 0.86
 0.91 0.86
 0.92 0.86
 0.93 0.86
 0.9400000000000001 0.86
 0.9500000000000001 0.86
 0.96 0.86
 0.97 0.86
 0.98 0.86
 0.99 0.86
 1 0.86
 0 0.9
 0.01 0.9
 0.02 0.9
 0.03 0.9
 0.04 0.9
 0.05 0.9
 0.06 0.9
 0.07000000000000001 0.9
 0.08 0.9
 0.09 0.9
 0.1 0.9
 0.11 0.9
 0.12 0.9
 0.13 0.9
 0.14 0.9
 0.15 0.9
 0.16 0.9
 0.17 0.9
 0.18 0.9
 0.19 0.9
 0.2 0.9
 0.21 0.9
 0.22 0.9
 0.23 0.9
 0.24 0.9
 0.25 0.9
 0.26 0.9
 0.27 0.9
 0.28 0.9
 0.29 0.9
 0.3 0.9
 0.31 0.9
 0.32 0.9
 0.33 0.9
 0.34 0.9
 0.35 0.9
 0.36 0.9
 0.37 0.9
 0.38 0.9
 0.39 0.9
 0.4 0.9
 0.41 0.9
 0.42 0.9
 0.43 0.9
 0.44 0.9
 0.45 0.9
 0.46 0.9
 0.47 0.9
 0.48 0.9
 0.49 0.9
 0.5 0.9
 0.51 0.9
 0.52 0.9
 0.53 0.9
 0.54 0.9
 0.55 0.9
 0.5600000000000001 0.9
 0.5700000000000001 0.9
 0.58 0.9
 0.59 0.9
 0.6 0.9
 0.61 0.9
 0.62 0.9
 0.63 0.9
 0.64 0.9
 0.65 0.9
 0.66 0.9
 0.67 0.9
 0.68 0.9
 0.6900000000000001 0.9
 0.7000000000000001 0.9
 0.71 0.9
 0.72 0.9
 0.73 0.9
 0.74 0.9
 0.75 0.9
 0.76 0.9
 0.77 0.9
 0.78 0.9
 0.79 0.9
 0.8 0.9
 0.8100000000000001 0.9
 0.8200000000000001 0.9
 0.8300000000000001 0.9
 0.84 0.9
 0.85 0.9
 0.86 0.9
 0.87 0.9
 0.88 0.9
 0.89 0.9
 0.9 0.9
 0.91 0.9
 0.92 0.9
 0.93 0.9
 0.9400000000000001 0.9
 0.9500000000000001 0.9
 0.96 0.9
 0.97 0.9
 0.98 0.9
 0.99 0.9
 1 0.9
 0 0.9400000000000001
 0.01 0.9400000000000001
 0.02 0.9400000000000001
 0.03 0.9400000000000001
 0.04 0.9400000000000001
 0.05 0.9400000000000001
 0.06 0.9400000000000001
 0.07000000000000001 0.9400000000000001
 0.08 0.9400000000000001
 0.09 0.9400000000000001
 0.1 0.9400000000000001
 0.11 0.9400000000000001
 0.12 0.9400000000000001
 0.13 0.9400000000000001
 0.14 0.9400000000000001
 0.15 0.9400000000000001
 0.16 0.9400000000000001
 0.17 0.9400000000000001
 0.18 0.9400000000000001
 0.19 0.9400000000000001
 0.2 0.9400000000000001
 0.21 0.9400000000000001
 0.22 0.9400000000000001
 0.23 0.9400000000000001
 0.24 0.9400000000000001
 0.25 0.9400000000000001
 0.26 0.9400000000000001
 0.27 0.9400000000000001
 0.28 0.9400000000000001
 0.29 0.9400000000000001
 0.3 0.9400000000000001
 0.31 0.9400000000000001
 0.32 0.9400000000000001
 0.33 0.9400000000000001
 0.34 0.9400000000000001
 0.35 0.9400000000000001
 0.36 0.9400000000000001
 0.37 0.9400000000000001
 0.38 0.9400000000000001
 0.39 0.9400000000000001
 0.4 0.9400000000000001
 0.41 0.9400000000000001
 0.42 0.9400000000000001
 0.43 0.9400000000000001
 0.44 0.9400000000000001
 0.45 0.9400000000000001
 0.46 0.9400000000000001
 0.47 0.9400000000000001
 0.48 0.9400000000000001
 0.49 0.9400000000000001
 0.5 0.9400000000000001
 0.51 0.9400000000000001
 0.52 0.9400000000000001
 0.53 0.9400000000000001
 0.54 0.9400000000000001
 0.55 0.9400000000000001
 0.5600000000000001 0.9400000000000001
 0.5700000000000001 0.9400000000000001
 0.58 0.9400000000000001
 0.59 0.9400000000000001
 0.6 0.9400000000000001
 0.61 0.9400000000000001
 0.62 0.9400000000000001
 0.63 0.9400000000000001
 0.64 0.9400000000000001
 0.65 0.9400000000000001
 0.66 0.9400000000000001
 0.67 0.9400000000000001
 0.68 0.9400000000000001
 0.6900000000000001 0.9400000000000001
 0.7000000000000001 0.9400000000000001
 0.71 0.9400000000000001
 0.72 0.9400000000000001
 0.73 0.9400000000000001
 0.74 0.9400000000000001
 0.75 0.9400000000000001
 0.76 0.9400000000000001
 0.77 0.9400000000000001
 0.78 0.9400000000000001
 0.79 0.9400000000000001
 0.8 0.9400000000000001
 0.8100000000000001 0.9400000000000001
 0.8200000000000001 0.9400000000000001
 0.8300000000000001 0.9400000000000001
 0.84 0.9400000000000001
 0.85 0.9400000000000001
 0.86 0.9400000000000001
 0.87 0.9400000000000001
 0.88 0.9400000000000001
 0.89 0.9400000000000001
 0.9 0.9400000000000001
 0.91 0.9400000000000001
 0.92 0.9400000000000001
 0.93 0.9400000000000001
 0.9400000000000001 0.9400000000000001
 0.9500000000000001 0.9400000000000001
 0.96 0.9400000000000001
 0.97 0.9400000000000001
 0.98 0.9400000000000001
 0.99 0.9400000000000001
 1 0.9400000000000001
 0 0.98
 0.01 0.98
 0.02 0.98
 0.03 0.98
 0.04 0.98
 0.05 0.98
 0.06 0.98
 0.07000000000000001 0.98
 0.08 0.98
 0.09 0.98
 0.1 0.98
 0.11 0.98
 0.12 0.98
 0.13 0.98
 0.14 0.98
 0.15 0.98
 0.16 0.98
 0.17 0.98
 0.18 0.98
 0.19 0.98
 0.2 0.98
 0.21 0.98
 0.22 0.98
 0.23 0.98
 0.24 0.98
 0.25 0.98
 0.26 0.98
 0.27 0.98
 0.28 0.98
 0.29 0.98
 0.3 0.98
 0.31 0.98
 0.32 0.98
 0.33 0.98
 0.34 0.98
 0.35 0.98
 0.36 0.98
 0.37 0.98
 0.38 0.98
 0.39 0.98
 0.4 0.98
 0.41 0.98
 0.42 0.98
 0.43 0.98
 0.44 0.98
 0.45 0.98
 0.46 0.98
 0.47 0.98
 0.48 0.98
 0.49 0.98
 0.5 0.98
 0.51 0.98
 0.52 0.98
 0.53 0.98
 0.54 0.98
 0.55 0.98
 0.5600000000000001 0.98
 0.5700000000000001 0.98
 0.58 0.98
 0.59 0.98
 0.6 0.98
 0.61 0.98
 0.62 0.98
 0.63 0.98
 0.64 0.98
 0.65 0.98
 0.66 0.98
 0.67 0.98
 0.68 0.98
 0.6900000000000001 0.98
 0.7000000000000001 0.98
 0.71 0.98
 0.72 0.98
 0.73 0.98
 0.74 0.98
 0.75 0.98
 0.76 0.98
 0.77 0.98
 0.78 0.98
 0.79 0.98
 0.8 0.98
 0.8100000000000001 0.98
 0.8200000000000001 0.98
 0.8300000000000001 0.98
 0.84 0.98
 0.85 0.98
 0.86 0.98
 0.87 0.98
 0.88 0.98
 0.89 0.98
 0.9 0.98
 0.91 0.98
 0.92 0.98
 0.93 0.98
 0.9400000000000001 0.98
 0.9500000000000001 0.98
 0.96 0.98
 0.97 0.98
 0.98 0.98
 0.99 0.98
 1 0.98
 0 1.02
 0.01 1.02
 0.02 1.02
 0.03 1.02
 0.04 1.02
 0.05 1.02
 0.06 1.02
 0.07000000000000001 1.02
 0.08 1.02
 0.09 1.02
 0.1 1.02
 0.11 1.02
 0.12 1.02
 0.13 1.02
 0.14 1.02
 0.15 1.02
 0.16 1.02
 0.17 1.02
 0.18 1.02
 0.19 1.02
 0.2 1.02
 0.21 1.02
 0.22 1.02
 0.23 1.02
 0.24 1.02
 0.25 1.02
 0.26 1.02
 0.27 1.02
 0.28 1.02
 0.29 1.02
 0.3 1.02
 0.31 1.02
 0.32 1.02
 0.33 1.02
 0.34 1.02
 0.35 1.02
 0.36 1.02
 0.37 1.02
 0.38 1.02
 0.39 1.02
 0.4 1.02
 0.41 1.02
 0.42 1.02
 0.43 1.02
 0.44 1.02
 0.45 1.02
 0.46 1.02
 0.47 1.02
 0.48 1.02
 0.49 1.02
 0.5 1.02
 0.51 1.02
 0.52 1.02
 0.53 1.02
 0.54 1.02
 0.55 1.02
 0.5600000000000001 1.02
 0.5700000000000001 1.02
 0.58 1.02
 0.59 1.02
 0.6 1.02
 0.61 1.02
 0.62 1.02
 0.63 1.02
 0.64 1.02
 0.65 1.02
 0.66 1.02
 0.67 1.02
 0.68 1.02
 0.6900000000000001 1.02
 0.7000000000000001 1.02
 0.71 1.02
 0.72 1.02
 0.73 1.02
 0.74 1.02
 0.75 1.02
 0.76 1.02
 0.77 1.02
 0.78 1.02
 0.79 1.02
 0.8 1.02
 0.8100000000000001 1.02
 0.8200000000000001 1.02
 0.8300000000000001 1.02
 0.84 1.02
 0.85 1.02
 0.86 1.02
 0.87 1.02
 0.88 1.02
 0.89 1.02
 0.9 1.02
 0.91 1.02
 0.92 1.02
 0.93 1.02
 0.9400000000000001 1.02
 0.9500000000000001 1.02
 0.96 1.02
 0.97 1.02
 0.98 1.02
 0.99 1.02
 1 1.02
 0 1.06
 0.01 1.06
 0.02 1.06
 0.03 1.06
 0.04 1.06
 0.05 1.06
 0.06 1.06
 0.07000000000000001 1.06
 0.08 1.06
 0.09 1.06
 0.1 1.06
 0.11 1.06
 0.12 1.06
 0.13 1.06
 0.14 1.06
 0.15 1.06
 0.16 1.06
 0.17 1.06
 0.18 1.06
 0.19 1.06
 0.2 1.06
 0.21 1.06
 0.22 1.06
 0.23 1.06
 0.24 1.06
 0.25 1.06
 0.26 1.06
 0.27 1.06
 0.28 1.06
 0.29 1.06
 0.3 1.06
 0.31 1.06
 0.32 1.06
 0.33 1.06
 0.34 1.06
 0.35 1.06
 0.36 1.06
 0.37 1.06
 0.38 1.06
 0.39 1.06
 0.4 1.06
 0.41 1.06
 0.42 1.06
 0.43 1.06
 0.44 1.06
 0.45 1.06
 0.46 1.06
 0.47 1.06
 0.48 1.06
 0.49 1.06
 0.5 1.06
 0.51 1.06
 0.52 1.06
 0.53 1.06
 0.54 1.06
 0.55 1.06
 0.5600000000000001 1.06
 0.5700000000000001 1.06
 0.58 1.06
 0.59 1.06
 0.6 1.06
 0.61 1.06
 0.62 1.06
 0.63 1.06
 0.64 1.06
 0.65 1.06
 0.66 1.06
 0.67 1.06
 0.68 1.06
 0.6900000000000001 1.06
 0.7000000000000001 1.06
 0.71 1.06
 0.72 1.06
 0.73 1.06
 0.74 1.06
 0.75 1.06
 0.76 1.06
 0.77 1.06
 0.78 1.06
 0.79 1.06
 0.8 1.06
 0.8100000000000001 1.06
 0.8200000000000001 1.06
 0.8300000000000001 1.06
 0.84 1.06
 0.85 1.06
 0.86 1.06
 0.87 1.06
 0.88 1.06
 0.89 1.06
 0.9 1.06
 0.91 1.06
 0.92 1.06
 0.93 1.06
 0.9400000000000001 1.06
 0.9500000000000001 1.06
 0.96 1.06
 0.97 1.06
 0.98 1.06
 0.99 1.06
 1 1.06
 0 1.1
 0.01 1.1
 0.02 1.1
 0.03 1.1
 0.04 1.1
 0.05 1.1
 0.06 1.1
 0.07000000000000001 1.1
 0.08 1.1
 0.09 1.1
 0.1 1.1
 0.11 1.1
 0.12 1.1
 0.13 1.1
 0.14 1.1
 0.15 1.1
 0.16 1.1
 0.17 1.1
 0.18 1.1
 0.19 1.1
 0.2 1.1
 0.21 1.1
 0.22 1.1
 0.23 1.1
 0.24 1.1
 0.25 1.1
 0.26 1.1
 0.27 1.1
 0.28 1.1
 0.29 1.1
 0.3 1.1
 0.31 1.1
 0.32 1.1
 0.33 1.1
 0.34 1.1
 0.35 1.1
 0.36 1.1
 0.37 1.1
 0.38 1.1
 0.39 1.1
 0.4 1.1
 0.41 1.1
 0.42 1.1
 0.43 1.1
 0.44 1.1
 0.45 1.1
 0.46 1.1
 0.47 1.1
 0.48 1.1
 0.49 1.1
 0.5 1.1
 0.51 1.1
 0.52 1.1
 0.53 1.1
 0.54 1.1
 0.55 1.1
 0.5600000000000001 1.1
 0.5700000000000001 1.1
 0.58 1.1
 0.59 1.1
 0.6 1.1
 0.61 1.1
 0.62 1.1
 0.63 1.1
 0.64 1.1
 0.65 1.1
 0.66 1.1
 0.67 1.1
 0.68 1.1
 0.6900000000000001 1.1
 0.7000000000000001 1.1
 0.71 1.1
 0.72 1.1
 0.73 1.1
 0.74 1.1
 0.75 1.1
 0.76 1.1
 0.77 1.1
 0.78 1.1
 0.79 1.1
 0.8 1.1
 0.8100000000000001 1.1
 0.8200000000000001 1.1
 0.8300000000000001 1.1
 0.84 1.1
 0.85 1.1
 0.86 1.1
 0.87 1.1
 0.88 1.1
 0.89 1.1
 0.9 1.1
 0.91 1.1
 0.92 1.1
 0.93 1.1
 0.9400000000000001 1.1
 0.9500000000000001 1.1
 0.96 1.1
 0.97 1.1
 0.98 1.1
 0.99 1.1
 1 1.1
 0 1.14
 0.01 1.14
 0.02 1.14
 0.03 1.14
 0.04 1.14
 0.05 1.14
 0.06 1.14
 0.07000000000000001 1.14
 0.08 1.14
 0.09 1.14
 0.1 1.14
 0.11 1.14
 0.12 1.14
 0.13 1.14
 0.14 1.14
 0.15 1.14
 0.16 1.14
 0.17 1.14
 0.18 1.14
 0.19 1.14
 0.2 1.14
 0.21 1.14
 0.22 1.14
 0.23 1.14
 0.24 1.14
 0.25 1.14
 0.26 1.14
 0.27 1.14
 0.28 1.14
 0.29 1.14
 0.3 1.14
 0.31 1.14
 0.32 1.14
 0.33 1.14
 0.34 1.14
 0.35 1.14
 0.36 1.14
 0.37 1.14
 0.38 1.14
 0.39 1.14
 0.4 1.14
 0.41 1.14
 0.42 1.14
 0.43 1.14
 0.44 1.14
 0.45 1.14
 0.46 1.14
 0.47 1.14
 0.48 1.14
 0.49 1.14
 0.5 1.14
 0.51 1.14
 0.52 1.14
